,price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage
359,19999,suv,2010,automatik,177,x_reihe,125000,1,diesel,bmw,nein
360,22800,kombi,2014,manuell,150,a3,30000,7,diesel,audi,nein
361,14200,kombi,2008,automatik,197,5er,150000,7,diesel,bmw,nein
362,18999,kleinwagen,2013,manuell,150,golf,60000,10,diesel,volkswagen,nein
363,19000,coupe,2008,manuell,239,a5,150000,1,diesel,audi,nein
364,11500,cabrio,2003,manuell,231,z_reihe,150000,3,benzin,bmw,nein
365,20600,cabrio,2011,automatik,160,a3,60000,3,benzin,audi,nein
366,27500,suv,2014,automatik,150,freelander,40000,2,diesel,land_rover,nein
367,17500,kombi,2011,automatik,156,c_klasse,70000,7,benzin,mercedes_benz,nein
368,16320,limousine,2014,manuell,122,a1,10000,9,benzin,audi,nein
369,13750,kombi,2011,manuell,143,a4,125000,3,diesel,audi,nein
370,11900,suv,2004,manuell,150,x_reihe,125000,12,diesel,bmw,nein
371,21500,bus,2011,automatik,163,s_max,70000,11,diesel,ford,nein
372,10000,kombi,2007,manuell,197,5er,150000,12,diesel,bmw,nein
373,18900,bus,2015,manuell,135,i_reihe,10000,2,benzin,hyundai,nein
374,17500,bus,2009,manuell,131,transporter,150000,1,diesel,volkswagen,nein
375,37000,cabrio,2009,automatik,315,sl,30000,4,benzin,mercedes_benz,nein
376,17800,kombi,2010,manuell,184,3er,125000,7,diesel,bmw,nein
377,10900,kombi,2007,automatik,232,a4,150000,5,diesel,audi,nein
378,28950,suv,2015,automatik,184,sportage,5000,3,diesel,kia,nein
379,16990,bus,2014,automatik,105,altea,30000,12,diesel,seat,nein
380,28900,cabrio,2012,automatik,211,a5,50000,5,benzin,audi,nein
381,36500,suv,2011,automatik,258,x_reihe,70000,11,diesel,bmw,nein
382,15400,cabrio,2007,manuell,163,slk,70000,3,benzin,mercedes_benz,nein
383,14900,cabrio,1996,automatik,193,sl,125000,6,benzin,mercedes_benz,nein
384,11499,cabrio,2006,manuell,209,andere,90000,8,benzin,saab,nein
385,35000,coupe,1979,manuell,179,911,150000,5,benzin,porsche,nein
386,21990,coupe,2010,automatik,231,e_klasse,125000,1,diesel,mercedes_benz,nein
387,25999,limousine,2014,automatik,184,golf,30000,12,diesel,volkswagen,nein
388,26010,bus,2014,automatik,200,galaxy,50000,12,diesel,ford,nein
389,14700,coupe,2006,manuell,300,andere,125000,4,benzin,nissan,nein
390,15500,kombi,2007,automatik,177,5er,100000,9,diesel,bmw,nein
391,13000,limousine,2014,manuell,100,andere,40000,7,benzin,hyundai,nein
392,16500,suv,2008,automatik,224,m_klasse,150000,4,diesel,mercedes_benz,nein
393,20800,bus,2010,automatik,150,viano,150000,4,diesel,mercedes_benz,nein
394,19500,suv,2004,automatik,450,cayenne,125000,12,benzin,porsche,nein
395,12900,limousine,2012,manuell,122,golf,50000,3,benzin,volkswagen,nein
396,20600,coupe,2011,automatik,190,a5,150000,7,diesel,audi,nein
397,20500,suv,2012,automatik,163,sportage,90000,5,benzin,kia,nein
398,16500,limousine,2013,manuell,160,beetle,20000,7,benzin,volkswagen,nein
399,12900,kombi,2007,automatik,233,a6,150000,6,diesel,audi,nein
400,32990,limousine,2013,automatik,184,3er,90000,1,diesel,bmw,nein
401,16500,limousine,2009,automatik,306,3er,150000,6,benzin,bmw,nein
402,14863,limousine,2011,manuell,150,andere,70000,4,diesel,mitsubishi,nein
403,33333,cabrio,2013,automatik,306,1er,40000,4,benzin,bmw,nein
404,34000,suv,2012,automatik,190,range_rover_evoque,70000,8,diesel,land_rover,nein
405,26900,limousine,2011,automatik,204,a6,90000,9,diesel,audi,nein
406,13500,coupe,2007,automatik,231,3er,150000,9,diesel,bmw,nein
407,23500,kleinwagen,2014,manuell,105,500,40000,1,benzin,fiat,nein
408,10900,bus,2000,manuell,102,transporter,150000,6,diesel,volkswagen,nein
409,25000,suv,2015,manuell,131,x_trail,20000,4,diesel,nissan,nein
410,22900,kombi,2011,automatik,231,e_klasse,150000,10,diesel,mercedes_benz,nein
411,11850,bus,2011,automatik,140,sharan,150000,8,diesel,volkswagen,nein
412,28000,cabrio,2011,automatik,306,slk,80000,3,benzin,mercedes_benz,nein
413,12900,limousine,2006,automatik,387,s_klasse,150000,7,benzin,mercedes_benz,nein
414,17250,limousine,2014,manuell,125,golf,30000,8,benzin,volkswagen,nein
415,15500,cabrio,2012,manuell,105,golf,40000,4,diesel,volkswagen,nein
416,19990,kombi,2009,automatik,265,andere,100000,7,benzin,audi,nein
417,11300,kombi,2010,automatik,160,a4,150000,12,benzin,audi,nein
418,15000,limousine,2007,automatik,232,q7,150000,8,diesel,audi,nein
419,17499,limousine,2011,manuell,211,golf,60000,5,benzin,volkswagen,nein
420,10800,bus,2011,manuell,140,zafira,80000,2,benzin,opel,nein
421,12499,kombi,2007,automatik,185,v70,150000,12,diesel,volvo,nein
422,31900,limousine,2013,automatik,177,q3,30000,4,diesel,audi,nein
423,13900,limousine,2013,manuell,110,qashqai,50000,5,diesel,nissan,nein
424,10999,limousine,2012,manuell,141,civic,60000,12,benzin,honda,nein
425,16190,kombi,2011,automatik,170,e_klasse,150000,7,diesel,mercedes_benz,nein
426,13900,limousine,2008,automatik,177,3er,150000,8,diesel,bmw,nein
427,13500,suv,2015,manuell,105,yeti,10000,3,benzin,skoda,nein
428,11999,kleinwagen,2010,manuell,122,a1,60000,10,benzin,audi,nein
429,15500,kombi,2010,manuell,170,a6,125000,1,diesel,audi,nein
430,12999,limousine,2005,manuell,177,5er,125000,5,diesel,bmw,nein
431,15000,coupe,2012,automatik,211,scirocco,70000,3,benzin,volkswagen,nein
432,14900,limousine,2011,automatik,140,golf,125000,4,diesel,volkswagen,nein
433,34700,bus,2010,automatik,179,transporter,60000,10,diesel,volkswagen,nein
434,14700,bus,2004,automatik,174,transporter,150000,9,diesel,volkswagen,nein
435,15000,limousine,2006,automatik,233,q7,150000,12,diesel,audi,nein
436,13000,coupe,2009,manuell,150,impreza,150000,6,diesel,subaru,nein
437,14999,cabrio,2000,manuell,252,boxster,125000,6,benzin,porsche,nein
438,25290,kombi,2015,automatik,184,leon,5000,12,diesel,seat,nein
439,10990,suv,2009,manuell,136,kuga,150000,9,diesel,ford,nein
440,19499,kombi,2011,automatik,190,a6,150000,4,diesel,audi,nein
441,16999,limousine,2009,manuell,239,a6,150000,4,diesel,audi,nein
442,29500,suv,2010,automatik,231,andere,150000,10,diesel,mercedes_benz,nein
443,11111,limousine,2011,manuell,184,e_klasse,50000,7,benzin,mercedes_benz,ja
444,16800,limousine,2012,manuell,170,1er,40000,12,benzin,bmw,nein
445,11650,limousine,2009,manuell,109,b_klasse,60000,3,diesel,mercedes_benz,nein
446,12999,cabrio,1999,manuell,193,3er,150000,5,benzin,bmw,nein
447,19995,cabrio,2008,automatik,231,clk,30000,8,benzin,mercedes_benz,nein
448,10000,kombi,2013,manuell,140,passat,40000,6,diesel,volkswagen,nein
449,20999,bus,2012,automatik,109,b_klasse,70000,7,diesel,mercedes_benz,nein
450,12000,suv,2012,automatik,197,santa,125000,1,diesel,hyundai,nein
451,10950,kombi,2009,manuell,160,a3,125000,2,benzin,audi,nein
452,12900,kombi,2008,manuell,143,a4,150000,2,diesel,audi,nein
453,10599,suv,2009,automatik,150,antara,150000,5,diesel,opel,nein
454,17900,cabrio,2007,automatik,306,3er,125000,7,benzin,bmw,nein
455,16990,suv,2011,manuell,220,x_reihe,150000,7,diesel,bmw,nein
456,18950,limousine,2010,manuell,177,x_reihe,125000,10,diesel,bmw,nein
457,10250,cabrio,2004,manuell,150,tt,80000,5,benzin,audi,nein
458,20500,suv,2009,automatik,239,q5,125000,11,diesel,audi,nein
459,21500,kombi,2014,manuell,150,leon,70000,4,diesel,seat,nein
460,12900,limousine,2011,manuell,163,3er,150000,3,diesel,bmw,nein
461,16900,coupe,2010,manuell,190,a5,150000,10,diesel,audi,nein
462,12700,bus,2011,manuell,105,touran,150000,9,diesel,volkswagen,nein
463,14990,cabrio,2012,manuell,105,golf,40000,5,benzin,volkswagen,nein
464,43550,suv,2014,manuell,122,defender,20000,9,diesel,land_rover,nein
465,16990,kombi,2011,manuell,184,clubman,60000,3,benzin,mini,nein
466,11300,limousine,2008,manuell,143,3er,90000,9,diesel,bmw,nein
467,19990,limousine,2014,automatik,105,octavia,10000,1,diesel,skoda,nein
468,39900,limousine,2015,automatik,326,m_reihe,5000,11,benzin,bmw,nein
469,19999,suv,2014,automatik,163,kuga,90000,6,diesel,ford,nein
470,24987,cabrio,2005,automatik,239,boxster,70000,1,benzin,porsche,nein
471,15500,limousine,2006,automatik,387,s_klasse,150000,2,benzin,mercedes_benz,nein
472,15750,limousine,2012,manuell,116,1er,20000,7,diesel,bmw,nein
473,11999,kombi,2012,manuell,105,fabia,50000,3,benzin,skoda,nein
474,37000,suv,2010,automatik,239,cayenne,150000,10,diesel,porsche,nein
475,14295,coupe,2007,manuell,239,a5,150000,8,diesel,audi,nein
476,15000,limousine,2008,manuell,344,leon,125000,6,benzin,seat,nein
477,13500,limousine,2008,manuell,184,e_klasse,90000,9,benzin,mercedes_benz,nein
478,19900,bus,2013,manuell,140,transporter,90000,3,diesel,volkswagen,nein
479,21950,suv,2009,automatik,239,q5,150000,11,diesel,audi,nein
480,22900,kombi,2013,manuell,150,a3,40000,11,diesel,audi,nein
481,59900,suv,2016,manuell,122,defender,5000,2,diesel,land_rover,nein
482,16899,kombi,2003,automatik,476,e_klasse,150000,9,benzin,mercedes_benz,nein
483,16350,kleinwagen,2012,automatik,122,cooper,40000,9,benzin,mini,nein
484,21800,kombi,2013,manuell,122,a3,40000,4,benzin,audi,nein
485,29500,limousine,2012,automatik,204,a6,80000,12,diesel,audi,nein
486,14499,limousine,2008,automatik,314,e_klasse,150000,9,diesel,mercedes_benz,nein
487,18500,kombi,2013,manuell,250,focus,60000,4,benzin,ford,nein
488,18999,limousine,2011,automatik,170,golf,80000,2,diesel,volkswagen,nein
489,10800,bus,1997,manuell,102,transporter,150000,3,diesel,volkswagen,nein
490,16250,limousine,2009,automatik,211,golf,100000,9,benzin,volkswagen,nein
491,27300,limousine,2015,automatik,230,golf,20000,2,benzin,volkswagen,nein
492,25000,kombi,2006,automatik,435,andere,125000,6,benzin,audi,nein
493,14900,kleinwagen,2013,automatik,102,fortwo,50000,3,benzin,smart,nein
494,41964,cabrio,1993,automatik,250,911,150000,7,benzin,porsche,nein
495,18500,cabrio,2008,automatik,170,3er,100000,4,benzin,bmw,nein
496,11599,kombi,2008,manuell,170,a4,150000,2,diesel,audi,nein
497,11990,limousine,2007,automatik,232,a6,150000,6,diesel,audi,nein
498,11250,kombi,2008,automatik,177,3er,150000,8,diesel,bmw,nein
499,11500,limousine,2009,manuell,136,c_klasse,150000,9,diesel,mercedes_benz,nein
500,11700,kombi,2008,manuell,140,a3,125000,10,diesel,audi,nein
501,14100,coupe,2010,automatik,170,passat,150000,4,diesel,volkswagen,nein
502,14450,suv,2012,automatik,105,yeti,50000,1,benzin,skoda,nein
503,13990,cabrio,2012,manuell,156,2_reihe,50000,3,benzin,peugeot,nein
504,10500,suv,2008,manuell,140,tiguan,150000,4,diesel,volkswagen,nein
505,12900,coupe,2010,manuell,143,andere,30000,10,benzin,mercedes_benz,nein
506,16000,kombi,2012,manuell,143,3er,125000,4,diesel,bmw,nein
507,33650,kombi,2012,automatik,218,5er,60000,10,diesel,bmw,nein
508,26650,limousine,2014,manuell,230,golf,20000,7,benzin,volkswagen,nein
509,13950,suv,2009,automatik,140,tiguan,150000,12,diesel,volkswagen,nein
510,14000,limousine,2008,automatik,224,c_klasse,150000,8,diesel,mercedes_benz,nein
511,14600,limousine,2012,automatik,156,c_klasse,40000,4,benzin,mercedes_benz,nein
512,10300,suv,2010,manuell,114,qashqai,80000,3,benzin,nissan,ja
513,15999,limousine,2007,automatik,235,5er,150000,7,diesel,bmw,nein
514,10500,limousine,2005,automatik,224,a6,150000,10,diesel,audi,nein
515,15450,suv,2011,manuell,173,cx_reihe,90000,11,diesel,mazda,nein
516,17499,kombi,2013,automatik,160,insignia,80000,3,diesel,opel,nein
517,25500,coupe,2008,manuell,370,focus,70000,5,benzin,ford,nein
518,16000,suv,2011,manuell,129,grand,60000,3,diesel,suzuki,nein
519,19980,kombi,2014,manuell,163,mondeo,30000,4,diesel,ford,nein
520,12000,cabrio,1982,automatik,163,sl,150000,2,benzin,mercedes_benz,nein
521,16900,kombi,2010,manuell,143,a4,100000,8,diesel,audi,nein
522,17200,limousine,2012,manuell,122,a_klasse,30000,12,benzin,mercedes_benz,nein
523,16500,suv,2013,manuell,117,qashqai,40000,6,benzin,nissan,nein
524,10450,limousine,2009,manuell,102,a3,50000,2,benzin,audi,nein
525,12800,limousine,2008,automatik,170,octavia,90000,8,diesel,skoda,nein
526,16500,limousine,2011,automatik,170,c_klasse,80000,4,diesel,mercedes_benz,nein
527,23800,coupe,2008,manuell,272,tt,100000,7,benzin,audi,nein
528,13700,coupe,2011,manuell,122,scirocco,60000,2,benzin,volkswagen,nein
529,12000,limousine,2010,manuell,105,golf,70000,3,diesel,volkswagen,nein
530,11490,limousine,2012,manuell,101,focus,40000,11,benzin,ford,nein
531,22495,cabrio,2008,automatik,224,clk,90000,10,diesel,mercedes_benz,nein
532,17800,suv,2011,manuell,147,forester,50000,9,diesel,subaru,nein
533,22500,cabrio,2009,automatik,239,a5,150000,4,diesel,audi,nein
534,11000,limousine,2003,automatik,306,e_klasse,150000,7,benzin,mercedes_benz,nein
535,22000,limousine,2007,automatik,207,andere,70000,8,diesel,jaguar,nein
536,12900,bus,2006,automatik,150,viano,150000,8,diesel,mercedes_benz,nein
537,24500,suv,2015,automatik,150,cx_reihe,5000,12,benzin,mazda,nein
538,28750,suv,2015,manuell,175,cx_reihe,20000,5,diesel,mazda,nein
539,75600,cabrio,2011,automatik,385,911,50000,2,benzin,porsche,nein
540,13900,bus,2009,manuell,131,transporter,125000,9,diesel,volkswagen,nein
541,15900,kombi,2009,automatik,177,5er,125000,5,diesel,bmw,nein
542,17900,cabrio,2009,automatik,205,mustang,5000,10,benzin,ford,nein
543,33900,kombi,2012,automatik,177,a6,60000,12,diesel,audi,nein
544,20000,limousine,2011,automatik,265,c_klasse,50000,11,diesel,mercedes_benz,nein
545,15390,bus,2011,manuell,140,andere,40000,11,benzin,opel,nein
546,11400,suv,2006,automatik,340,cayenne,150000,7,benzin,porsche,nein
547,17307,bus,2013,manuell,102,transporter,80000,3,diesel,volkswagen,ja
548,18500,kombi,2014,manuell,105,golf,30000,2,benzin,volkswagen,nein
549,25000,kombi,2013,manuell,150,octavia,50000,12,diesel,skoda,nein
550,27000,cabrio,2016,manuell,160,mx_reihe,5000,2,benzin,mazda,nein
551,12999,kombi,2007,automatik,197,5er,150000,1,diesel,bmw,nein
552,27950,limousine,2013,manuell,184,3er,60000,8,diesel,bmw,nein
553,10333,limousine,2010,manuell,120,c4,50000,6,benzin,citroen,nein
554,10250,bus,2010,manuell,105,touran,90000,12,diesel,volkswagen,nein
555,15990,cabrio,2013,manuell,163,3_reihe,90000,6,diesel,peugeot,nein
556,13000,kleinwagen,2011,manuell,184,cooper,60000,12,benzin,mini,nein
557,11555,coupe,2008,manuell,160,cc,150000,10,benzin,volkswagen,nein
558,17500,kombi,2009,automatik,235,5er,150000,8,diesel,bmw,nein
559,21850,limousine,2010,automatik,163,5er,100000,10,diesel,bmw,nein
560,13299,kleinwagen,2011,automatik,102,fortwo,30000,11,benzin,smart,nein
561,28600,kombi,2014,manuell,156,c_klasse,20000,9,benzin,mercedes_benz,nein
562,30900,bus,2015,automatik,192,andere,10000,5,benzin,bmw,nein
563,36490,bus,2013,automatik,179,transporter,60000,3,diesel,volkswagen,nein
564,12995,kombi,2010,manuell,125,a3,40000,6,benzin,audi,nein
565,11799,kombi,2009,manuell,136,a6,150000,10,diesel,audi,nein
566,23500,bus,2014,manuell,150,transporter,10000,10,benzin,volkswagen,nein
567,19990,limousine,2014,automatik,150,leon,40000,8,benzin,seat,nein
568,59999,suv,2010,manuell,122,defender,40000,12,diesel,land_rover,nein
569,12400,cabrio,2004,manuell,272,slk,150000,3,benzin,mercedes_benz,nein
570,11000,limousine,2006,automatik,349,a6,150000,9,benzin,audi,ja
571,32500,cabrio,2011,automatik,306,3er,60000,9,benzin,bmw,nein
572,10499,limousine,2007,manuell,218,3er,125000,7,benzin,bmw,nein
573,14999,limousine,2006,manuell,231,5er,150000,11,diesel,bmw,nein
574,26900,cabrio,2009,automatik,245,3er,125000,3,diesel,bmw,nein
575,11490,kombi,2009,manuell,125,a3,70000,9,benzin,audi,nein
576,25500,kombi,2010,manuell,306,3er,125000,1,benzin,bmw,nein
577,13900,cabrio,2004,manuell,163,slk,50000,6,benzin,mercedes_benz,nein
578,27500,bus,2010,automatik,224,viano,70000,10,diesel,mercedes_benz,nein
579,18500,suv,2014,automatik,131,andere,70000,3,diesel,opel,nein
580,13150,limousine,2010,automatik,197,5er,150000,1,diesel,bmw,nein
581,15000,kombi,2009,automatik,190,a4,150000,8,diesel,audi,nein
582,33800,suv,2012,automatik,241,grand,60000,9,diesel,jeep,nein
583,14600,limousine,2008,manuell,177,x_reihe,150000,1,diesel,bmw,nein
584,19999,kombi,2009,manuell,200,passat,125000,3,benzin,volkswagen,nein
585,11600,limousine,2011,manuell,117,qashqai,125000,11,benzin,nissan,nein
586,17250,bus,2006,manuell,174,transporter,150000,4,diesel,volkswagen,nein
587,14250,coupe,2009,automatik,272,andere,125000,2,benzin,mercedes_benz,nein
588,26400,suv,2015,manuell,150,kuga,5000,11,benzin,ford,nein
589,20750,kombi,2015,manuell,125,golf,20000,3,benzin,volkswagen,nein
590,11400,cabrio,2009,manuell,143,1er,150000,1,benzin,bmw,nein
591,49999,coupe,2008,automatik,420,andere,70000,5,benzin,audi,nein
592,13333,kombi,2008,manuell,190,a4,150000,9,diesel,audi,nein
593,13800,bus,2012,manuell,114,transporter,150000,2,diesel,volkswagen,nein
594,11300,coupe,2009,manuell,140,passat,150000,5,diesel,volkswagen,nein
595,22500,kombi,2012,automatik,170,c_klasse,30000,3,diesel,mercedes_benz,nein
596,17000,limousine,2009,automatik,204,e_klasse,100000,1,benzin,mercedes_benz,nein
597,23699,suv,2014,manuell,110,yeti,30000,9,diesel,skoda,nein
598,15780,kombi,2013,manuell,141,1er,125000,1,diesel,bmw,nein
599,11250,kleinwagen,2013,manuell,136,swift,40000,3,benzin,suzuki,nein
600,14999,kleinwagen,2015,manuell,101,fiesta,20000,7,benzin,ford,nein
601,17000,coupe,2011,manuell,250,megane,60000,9,benzin,renault,nein
602,24300,suv,2012,manuell,190,navara,80000,5,diesel,nissan,nein
603,24400,kombi,2010,automatik,286,3er,100000,5,diesel,bmw,nein
604,10900,kombi,2008,manuell,143,a4,150000,7,diesel,audi,nein
605,16900,suv,2007,automatik,272,m_klasse,150000,9,diesel,mercedes_benz,ja
606,10350,kombi,2007,automatik,179,a6,150000,6,diesel,audi,nein
607,11500,bus,2011,manuell,150,c_max,60000,8,benzin,ford,nein
608,15999,suv,2008,automatik,290,cayenne,150000,8,benzin,porsche,nein
609,19999,limousine,2011,automatik,177,x_reihe,40000,12,diesel,bmw,nein
610,13999,kombi,2010,manuell,160,a4,150000,5,benzin,audi,nein
611,16800,suv,2009,manuell,136,kuga,90000,2,diesel,ford,nein
612,26290,limousine,2012,automatik,306,c_klasse,80000,2,benzin,mercedes_benz,nein
613,29500,suv,2014,manuell,140,q3,30000,10,diesel,audi,nein
614,185000,cabrio,1971,automatik,170,sl,5000,7,benzin,mercedes_benz,nein
615,16900,kombi,2013,automatik,163,v70,150000,3,diesel,volvo,nein
616,16900,limousine,2011,manuell,143,3er,70000,8,benzin,bmw,nein
617,16900,coupe,1969,automatik,300,andere,100000,7,benzin,chevrolet,nein
618,17800,bus,2006,manuell,131,transporter,80000,8,diesel,volkswagen,nein
619,13900,limousine,2011,manuell,211,golf,125000,6,benzin,volkswagen,nein
620,17900,suv,2012,manuell,150,andere,70000,4,diesel,ford,nein
621,16500,limousine,2009,manuell,170,a3,90000,3,diesel,audi,nein
622,22900,coupe,2011,automatik,170,e_klasse,90000,7,diesel,mercedes_benz,nein
623,19900,coupe,1992,automatik,299,andere,150000,1,benzin,bmw,nein
624,16800,limousine,2012,manuell,143,3er,125000,4,diesel,bmw,nein
625,13399,coupe,2003,automatik,171,clk,125000,6,benzin,mercedes_benz,nein
626,22580,coupe,2007,automatik,286,3er,125000,6,diesel,bmw,nein
627,20880,kombi,2012,automatik,163,5_reihe,80000,9,hybrid,peugeot,nein
628,17500,coupe,2000,automatik,231,z_reihe,100000,12,benzin,bmw,nein
629,14300,kombi,2012,manuell,143,a4,125000,10,diesel,audi,nein
630,18900,coupe,1991,manuell,160,900,150000,1,benzin,saab,nein
631,13998,limousine,2009,manuell,170,3er,100000,7,benzin,bmw,nein
632,10900,limousine,2008,manuell,115,c_klasse,90000,6,benzin,mercedes_benz,nein
633,10790,limousine,2008,manuell,156,c_klasse,125000,7,benzin,mercedes_benz,nein
634,24750,cabrio,2001,automatik,300,911,150000,1,benzin,porsche,nein
635,13990,limousine,2010,automatik,170,leon,100000,2,diesel,seat,nein
636,16900,cabrio,2009,manuell,143,1er,90000,2,diesel,bmw,nein
637,11999,limousine,2009,manuell,122,1er,5000,9,benzin,bmw,nein
638,12790,suv,2006,automatik,313,touareg,150000,9,diesel,volkswagen,nein
639,13400,bus,2007,automatik,131,transporter,60000,6,diesel,volkswagen,nein
640,19200,kombi,2011,manuell,156,c_klasse,100000,8,benzin,mercedes_benz,nein
641,29500,cabrio,2012,manuell,245,z_reihe,40000,5,benzin,bmw,nein
642,14489,kombi,2013,manuell,105,golf,60000,4,diesel,volkswagen,nein
643,23950,suv,2013,manuell,140,tiguan,70000,6,diesel,volkswagen,nein
644,13490,limousine,2010,manuell,170,golf,125000,11,diesel,volkswagen,nein
645,11850,limousine,2006,automatik,224,e_klasse,150000,11,diesel,mercedes_benz,nein
646,37950,suv,2014,automatik,170,glk,40000,6,diesel,mercedes_benz,nein
647,16990,bus,2006,automatik,199,transporter,150000,9,diesel,volkswagen,nein
648,22999,bus,2010,automatik,150,viano,60000,7,diesel,mercedes_benz,nein
